date,EMB,ICLN,SRLN
2022-02-09 05:00:00,86.1293716430664,18.006423950195312,34.187164306640625
2022-02-10 05:00:00,84.99837493896484,17.54983901977539,34.1571159362793
2022-02-11 05:00:00,84.5030288696289,17.093257904052734,34.11205291748047
2022-02-14 05:00:00,84.82501983642578,16.9600887298584,33.97685623168945
2022-02-15 05:00:00,85.14696502685547,17.816179275512695,33.9994010925293
2022-02-16 05:00:00,85.3946533203125,17.825695037841797,34.00690460205078
2022-02-17 05:00:00,84.99837493896484,17.578378677368164,33.961849212646484
2022-02-18 05:00:00,85.03141021728516,17.25496482849121,33.924293518066406
2022-02-22 05:00:00,83.9581527709961,16.826923370361328,33.87922668457031
2022-02-23 05:00:00,82.54650115966797,16.712772369384766,33.84919357299805
2022-02-24 05:00:00,81.71269989013672,17.987398147583008,33.81914520263672
2022-02-25 05:00:00,82.6950912475586,18.491544723510746,33.93931579589844
2022-02-28 05:00:00,81.8943099975586,19.69957733154297,33.86420822143555
2022-03-01 05:00:00,80.63168334960938,19.509334564208984,33.87175750732422
2022-03-02 05:00:00,80.4576644897461,19.195436477661133,33.91698455810547
2022-03-03 05:00:00,80.10967254638672,18.615198135375977,33.90944290161133
2022-03-04 05:00:00,78.38636016845703,18.47251510620117,33.856666564941406
2022-03-07 05:00:00,77.77323913574219,18.929100036621094,33.57774353027344
2022-03-08 05:00:00,78.45265197753906,20.232255935668945,33.4797248840332
2022-03-09 05:00:00,79.21487426757812,20.2893295288086,33.60036087036133
2022-03-10 05:00:00,79.33087158203125,20.003965377807617,33.44205093383789
2022-03-11 05:00:00,78.71774291992188,19.69957733154297,33.193260192871094
2022-03-14 04:00:00,78.55207061767578,18.98616981506348,33.148033142089844
2022-03-15 04:00:00,79.02434539794922,19.29055595397949,33.16311264038086
2022-03-16 04:00:00,80.63994598388672,19.80421257019043,33.4495735168457
2022-03-17 04:00:00,81.15361022949219,20.0515251159668,33.5702018737793
2022-03-18 04:00:00,80.82221221923828,20.11810874938965,33.65311813354492
2022-03-21 04:00:00,79.40544128417969,19.975431442260746,33.72853469848633
2022-03-22 04:00:00,79.26457977294922,20.25128173828125,33.74358367919922
2022-03-23 04:00:00,79.33087158203125,19.9373779296875,33.65311813354492
2022-03-24 04:00:00,79.64569091796875,20.25128173828125,33.690818786621094
2022-03-25 04:00:00,79.46343994140625,20.013477325439453,33.65311813354492
2022-03-28 04:00:00,80.23393249511719,20.099084854125977,33.75112533569336
2022-03-29 04:00:00,81.02104187011719,20.393962860107425,33.89436340332031
2022-03-30 04:00:00,81.07905578613281,20.346397399902344,33.90944290161133
2022-03-31 04:00:00,80.9962158203125,20.47005844116211,33.89436340332031
2022-04-01 04:00:00,81.28984069824219,20.58420181274414,33.93977355957031
2022-04-04 04:00:00,81.60589599609375,21.00273704528809,34.098690032958984
2022-04-05 04:00:00,80.29169464111328,20.94566535949707,34.03815460205078
2022-04-06 04:00:00,80.05047607421875,20.69835090637207,33.90951156616211
2022-04-07 04:00:00,79.81756591796875,20.45103454589844,33.97762680053711
2022-04-08 04:00:00,79.12718963623047,20.1942081451416,33.89436340332031
2022-04-11 04:00:00,78.18727111816406,19.98494338989257,33.735450744628906
2022-04-12 04:00:00,78.47840881347656,19.756650924682617,33.79599380493164
2022-04-13 04:00:00,78.67800903320312,20.003965377807617,33.93977355957031
2022-04-14 04:00:00,77.946044921875,19.766162872314453,33.87923049926758
2022-04-18 04:00:00,77.9044418334961,19.62348175048828,33.83382034301758
2022-04-19 04:00:00,77.59669494628906,20.03250312805176,33.901947021484375
